region,date,incidenceBAG,cumulBAG,cumulOpenZH,compare
TI,2020-04-16,25,2989,2953,FALSE
TI,2020-04-17,31,3020,2977,FALSE
TI,2020-04-18,13,3033,2994,FALSE
TI,2020-04-19,7,3040,3032,FALSE
TI,2020-04-20,27,3067,3058,FALSE
TI,2020-04-21,18,3085,3065,FALSE
TI,2020-04-22,10,3095,3089,FALSE
TI,2020-04-23,22,3117,3106,FALSE
TI,2020-04-24,18,3135,3121,FALSE
TI,2020-04-25,6,3141,3142,FALSE
TI,2020-04-26,4,3145,3161,FALSE
TI,2020-04-27,17,3162,3169,FALSE
TI,2020-04-28,13,3175,3176,FALSE
TI,2020-04-29,10,3185,3191,FALSE
TI,2020-04-30,10,3195,3210,FALSE
TI,2020-05-01,2,3197,3218,FALSE
TI,2020-05-02,3,3200,3225,FALSE
TI,2020-05-03,1,3201,3235,FALSE
TI,2020-05-04,9,3210,3238,FALSE
TI,2020-05-05,6,3216,3239,FALSE
TI,2020-05-06,4,3220,3245,FALSE
TI,2020-05-07,3,3223,3253,FALSE
TI,2020-05-08,5,3228,3257,FALSE
TI,2020-05-09,1,3229,3260,FALSE
TI,2020-05-10,0,3229,3265,FALSE
TI,2020-05-11,6,3235,3268,FALSE
TI,2020-05-12,3,3238,3268,FALSE
TI,2020-05-13,5,3243,3272,FALSE
TI,2020-05-14,1,3244,3272,FALSE
TI,2020-05-15,2,3246,3279,FALSE
TI,2020-05-16,2,3248,3280,FALSE
TI,2020-05-17,0,3248,3284,FALSE
TI,2020-05-18,3,3251,3285,FALSE
TI,2020-05-19,11,3262,3285,FALSE
TI,2020-05-20,5,3267,3287,FALSE
TI,2020-05-21,0,3267,3301,FALSE
TI,2020-05-22,1,3268,3304,FALSE
TI,2020-05-23,2,3270,3304,FALSE
TI,2020-05-24,1,3271,3305,FALSE
TI,2020-05-25,2,3273,3306,FALSE
TI,2020-05-26,1,3274,3308,FALSE
TI,2020-05-27,3,3277,3308,FALSE
TI,2020-05-28,1,3278,3310,FALSE
TI,2020-05-29,3,3281,3313,FALSE
TI,2020-05-30,0,3281,3313,FALSE
TI,2020-05-31,0,3281,3315,FALSE
TI,2020-06-01,0,3281,3315,FALSE
TI,2020-06-02,0,3281,3315,FALSE
TI,2020-06-03,1,3282,3315,FALSE
TI,2020-06-04,0,3282,3316,FALSE
TI,2020-06-05,0,3282,3316,FALSE
TI,2020-06-06,0,3282,3316,FALSE
TI,2020-06-07,0,3282,3316,FALSE
TI,2020-06-08,0,3282,3316,FALSE
TI,2020-06-09,1,3283,3316,FALSE
TI,2020-06-10,0,3283,3316,FALSE
TI,2020-06-11,0,3283,3317,FALSE
TI,2020-06-12,2,3285,3317,FALSE
TI,2020-06-13,2,3287,3318,FALSE
TI,2020-06-14,0,3287,3321,FALSE
TI,2020-06-15,2,3289,3321,FALSE
TI,2020-06-16,1,3290,3321,FALSE
TI,2020-06-17,0,3290,3323,FALSE
TI,2020-06-18,0,3290,3324,FALSE
TI,2020-06-19,2,3292,3324,FALSE
TI,2020-06-20,0,3292,3325,FALSE
TI,2020-06-21,0,3292,3325,FALSE
TI,2020-06-22,1,3293,3326,FALSE
TI,2020-06-23,0,3293,3327,FALSE
TI,2020-06-24,0,3293,3327,FALSE
TI,2020-06-25,0,3293,3327,FALSE
TI,2020-06-26,NA,NA,3327,NA
UR,2020-01-24,0,0,NA,NA
UR,2020-01-25,0,0,NA,NA
UR,2020-01-26,0,0,NA,NA
UR,2020-01-27,0,0,NA,NA
UR,2020-01-28,0,0,NA,NA
UR,2020-01-29,0,0,NA,NA
UR,2020-01-30,0,0,NA,NA
UR,2020-01-31,0,0,NA,NA
UR,2020-02-01,0,0,NA,NA
UR,2020-02-02,0,0,NA,NA
UR,2020-02-03,0,0,NA,NA
UR,2020-02-04,0,0,NA,NA
UR,2020-02-05,0,0,NA,NA
UR,2020-02-06,0,0,NA,NA
UR,2020-02-07,0,0,NA,NA
UR,2020-02-08,0,0,NA,NA
UR,2020-02-09,0,0,NA,NA
UR,2020-02-10,0,0,NA,NA
UR,2020-02-11,0,0,NA,NA
UR,2020-02-12,0,0,NA,NA
UR,2020-02-13,0,0,NA,NA
UR,2020-02-14,0,0,NA,NA
UR,2020-02-15,0,0,NA,NA
UR,2020-02-16,0,0,NA,NA
UR,2020-02-17,0,0,NA,NA
UR,2020-02-18,0,0,NA,NA
UR,2020-02-19,0,0,NA,NA
UR,2020-02-20,0,0,NA,NA
UR,2020-02-21,0,0,NA,NA
UR,2020-02-22,0,0,NA,NA
UR,2020-02-23,0,0,NA,NA
UR,2020-02-24,0,0,NA,NA
UR,2020-02-25,0,0,NA,NA
UR,2020-02-26,0,0,NA,NA
UR,2020-02-27,0,0,NA,NA
UR,2020-02-28,0,0,NA,NA
UR,2020-02-29,0,0,NA,NA
UR,2020-03-01,0,0,NA,NA
UR,2020-03-02,0,0,NA,NA
UR,2020-03-03,0,0,NA,NA
UR,2020-03-04,0,0,NA,NA
UR,2020-03-05,0,0,NA,NA
UR,2020-03-06,0,0,NA,NA
UR,2020-03-07,0,0,NA,NA
UR,2020-03-08,0,0,NA,NA
UR,2020-03-09,0,0,NA,NA
UR,2020-03-10,0,0,NA,NA
UR,2020-03-11,0,0,NA,NA
UR,2020-03-12,0,0,2,FALSE
UR,2020-03-13,0,0,NA,NA
UR,2020-03-14,0,0,NA,NA
UR,2020-03-15,0,0,NA,NA
UR,2020-03-16,1,1,NA,NA
UR,2020-03-17,3,4,NA,NA
UR,2020-03-18,1,5,5,TRUE
UR,2020-03-19,0,5,7,FALSE
UR,2020-03-20,5,10,7,FALSE
UR,2020-03-21,2,12,12,TRUE
UR,2020-03-22,7,19,NA,NA
UR,2020-03-23,7,26,22,FALSE
UR,2020-03-24,6,32,25,FALSE
UR,2020-03-25,3,35,NA,NA
UR,2020-03-26,5,40,38,FALSE
UR,2020-03-27,6,46,40,FALSE
UR,2020-03-28,3,49,48,FALSE
UR,2020-03-29,2,51,50,FALSE
UR,2020-03-30,4,55,53,FALSE
UR,2020-03-31,2,57,57,TRUE
UR,2020-04-01,3,60,59,FALSE
UR,2020-04-02,3,63,60,FALSE
UR,2020-04-03,2,65,62,FALSE
UR,2020-04-04,0,65,66,FALSE
UR,2020-04-05,0,65,67,FALSE
UR,2020-04-06,3,68,67,FALSE
UR,2020-04-07,0,68,68,TRUE
UR,2020-04-08,2,70,72,FALSE
UR,2020-04-09,1,71,72,FALSE
UR,2020-04-10,0,71,74,FALSE
UR,2020-04-11,1,72,75,FALSE
UR,2020-04-12,1,73,77,FALSE
UR,2020-04-13,0,73,78,FALSE
UR,2020-04-14,0,73,78,FALSE
UR,2020-04-15,1,74,78,FALSE
UR,2020-04-16,0,74,78,FALSE
UR,2020-04-17,0,74,78,FALSE
UR,2020-04-18,0,74,78,FALSE
UR,2020-04-19,0,74,78,FALSE
UR,2020-04-20,0,74,78,FALSE
UR,2020-04-21,0,74,78,FALSE
UR,2020-04-22,0,74,78,FALSE
UR,2020-04-23,0,74,78,FALSE
UR,2020-04-24,2,76,78,FALSE
UR,2020-04-25,0,76,78,FALSE
UR,2020-04-26,4,80,80,TRUE
UR,2020-04-27,1,81,83,FALSE
UR,2020-04-28,0,81,85,FALSE
UR,2020-04-29,1,82,85,FALSE
UR,2020-04-30,1,83,86,FALSE
UR,2020-05-01,3,86,87,FALSE
UR,2020-05-02,0,86,89,FALSE
UR,2020-05-03,1,87,90,FALSE
UR,2020-05-04,0,87,91,FALSE
UR,2020-05-05,1,88,91,FALSE
UR,2020-05-06,1,89,91,FALSE
UR,2020-05-07,0,89,92,FALSE
UR,2020-05-08,0,89,92,FALSE
UR,2020-05-09,0,89,92,FALSE
UR,2020-05-10,0,89,92,FALSE
UR,2020-05-11,0,89,92,FALSE
UR,2020-05-12,0,89,92,FALSE
UR,2020-05-13,0,89,92,FALSE
UR,2020-05-14,1,90,92,FALSE
UR,2020-05-15,0,90,NA,NA
UR,2020-05-16,0,90,93,FALSE
UR,2020-05-17,0,90,93,FALSE
UR,2020-05-18,0,90,93,FALSE
UR,2020-05-19,1,91,93,FALSE
UR,2020-05-20,0,91,93,FALSE
UR,2020-05-21,0,91,93,FALSE
UR,2020-05-22,0,91,93,FALSE
UR,2020-05-23,0,91,93,FALSE
UR,2020-05-24,0,91,93,FALSE
UR,2020-05-25,0,91,93,FALSE
UR,2020-05-26,0,91,93,FALSE
UR,2020-05-27,0,91,93,FALSE
UR,2020-05-28,0,91,93,FALSE
UR,2020-05-29,0,91,93,FALSE
UR,2020-05-30,0,91,93,FALSE
UR,2020-05-31,0,91,93,FALSE
UR,2020-06-01,0,91,93,FALSE
UR,2020-06-02,0,91,93,FALSE
UR,2020-06-03,0,91,NA,NA
UR,2020-06-04,0,91,NA,NA
UR,2020-06-05,0,91,NA,NA
UR,2020-06-06,0,91,NA,NA
UR,2020-06-07,0,91,NA,NA
UR,2020-06-08,0,91,NA,NA
UR,2020-06-09,0,91,NA,NA
UR,2020-06-10,0,91,NA,NA
UR,2020-06-11,0,91,NA,NA
UR,2020-06-12,0,91,NA,NA
UR,2020-06-13,0,91,NA,NA
UR,2020-06-14,0,91,NA,NA
UR,2020-06-15,0,91,NA,NA
UR,2020-06-16,0,91,NA,NA
UR,2020-06-17,0,91,NA,NA
UR,2020-06-18,0,91,NA,NA
UR,2020-06-19,0,91,NA,NA
UR,2020-06-20,0,91,NA,NA
UR,2020-06-21,0,91,NA,NA
UR,2020-06-22,0,91,NA,NA
UR,2020-06-23,0,91,NA,NA
UR,2020-06-24,0,91,NA,NA
UR,2020-06-25,0,91,NA,NA
UR,2020-06-26,NA,NA,94,NA
VD,2020-01-24,0,0,NA,NA
VD,2020-01-25,0,0,NA,NA
VD,2020-01-26,0,0,NA,NA
VD,2020-01-27,0,0,NA,NA
VD,2020-01-28,0,0,NA,NA
VD,2020-01-29,0,0,NA,NA
VD,2020-01-30,0,0,NA,NA
VD,2020-01-31,0,0,NA,NA
VD,2020-02-01,0,0,NA,NA
VD,2020-02-02,0,0,NA,NA
VD,2020-02-03,0,0,NA,NA
VD,2020-02-04,0,0,NA,NA
VD,2020-02-05,0,0,NA,NA
VD,2020-02-06,0,0,NA,NA
VD,2020-02-07,0,0,NA,NA
VD,2020-02-08,0,0,NA,NA
VD,2020-02-09,0,0,NA,NA
VD,2020-02-10,0,0,NA,NA
VD,2020-02-11,0,0,NA,NA
VD,2020-02-12,0,0,NA,NA
VD,2020-02-13,0,0,NA,NA
VD,2020-02-14,0,0,NA,NA
VD,2020-02-15,0,0,NA,NA
VD,2020-02-16,0,0,NA,NA
VD,2020-02-17,0,0,NA,NA
VD,2020-02-18,0,0,NA,NA
VD,2020-02-19,0,0,NA,NA
VD,2020-02-20,0,0,NA,NA
VD,2020-02-21,0,0,NA,NA
VD,2020-02-22,0,0,NA,NA
VD,2020-02-23,0,0,NA,NA
VD,2020-02-24,0,0,NA,NA
VD,2020-02-25,0,0,NA,NA
VD,2020-02-26,1,1,NA,NA
VD,2020-02-27,0,1,NA,NA
VD,2020-02-28,0,1,NA,NA
VD,2020-02-29,0,1,NA,NA
VD,2020-03-01,0,1,NA,NA
VD,2020-03-02,5,6,NA,NA
VD,2020-03-03,4,10,NA,NA
VD,2020-03-04,8,18,NA,NA
VD,2020-03-05,11,29,NA,NA
VD,2020-03-06,8,37,23,FALSE
VD,2020-03-07,11,48,30,FALSE
VD,2020-03-08,10,58,40,FALSE
VD,2020-03-09,36,94,51,FALSE
VD,2020-03-10,40,134,130,FALSE
VD,2020-03-11,74,208,203,FALSE
VD,2020-03-12,75,283,277,FALSE
VD,2020-03-13,97,380,370,FALSE
VD,2020-03-14,107,487,477,FALSE
VD,2020-03-15,92,579,566,FALSE
VD,2020-03-16,237,816,796,FALSE
VD,2020-03-17,248,1064,1039,FALSE
VD,2020-03-18,270,1334,1303,FALSE
VD,2020-03-19,216,1550,1513,FALSE
VD,2020-03-20,241,1791,1754,FALSE
VD,2020-03-21,121,1912,1873,FALSE
VD,2020-03-22,105,2017,1975,FALSE
VD,2020-03-23,311,2328,2281,FALSE
VD,2020-03-24,271,2599,2546,FALSE
VD,2020-03-25,194,2793,2738,FALSE
VD,2020-03-26,206,2999,2943,FALSE
VD,2020-03-27,238,3237,3177,FALSE
VD,2020-03-28,132,3369,3308,FALSE
VD,2020-03-29,88,3457,3393,FALSE
VD,2020-03-30,214,3671,3605,FALSE
VD,2020-03-31,162,3833,3764,FALSE
VD,2020-04-01,151,3984,3916,FALSE
VD,2020-04-02,136,4120,4050,FALSE
VD,2020-04-03,137,4257,4185,FALSE
VD,2020-04-04,72,4329,4257,FALSE
VD,2020-04-05,41,4370,4296,FALSE
VD,2020-04-06,117,4487,4414,FALSE
VD,2020-04-07,83,4570,4495,FALSE
VD,2020-04-08,93,4663,4586,FALSE
VD,2020-04-09,96,4759,4683,FALSE
VD,2020-04-10,50,4809,4731,FALSE
VD,2020-04-11,40,4849,4771,FALSE
VD,2020-04-12,39,4888,4808,FALSE
VD,2020-04-13,44,4932,4852,FALSE
VD,2020-04-14,70,5002,4919,FALSE
VD,2020-04-15,51,5053,4969,FALSE
VD,2020-04-16,30,5083,4998,FALSE
VD,2020-04-17,33,5116,5030,FALSE
VD,2020-04-18,19,5135,5048,FALSE
VD,2020-04-19,11,5146,5059,FALSE
VD,2020-04-20,33,5179,5091,FALSE
VD,2020-04-21,33,5212,5123,FALSE
VD,2020-04-22,22,5234,5144,FALSE
VD,2020-04-23,31,5265,5175,FALSE
VD,2020-04-24,23,5288,5198,FALSE
VD,2020-04-25,13,5301,5211,FALSE
VD,2020-04-26,9,5310,5219,FALSE
VD,2020-04-27,18,5328,5237,FALSE
VD,2020-04-28,23,5351,5259,FALSE
VD,2020-04-29,14,5365,5273,FALSE
VD,2020-04-30,13,5378,5286,FALSE
VD,2020-05-01,17,5395,5303,FALSE
VD,2020-05-02,9,5404,5312,FALSE
VD,2020-05-03,5,5409,5317,FALSE
VD,2020-05-04,9,5418,5325,FALSE
VD,2020-05-05,11,5429,5336,FALSE
VD,2020-05-06,19,5448,5355,FALSE
VD,2020-05-07,5,5453,5360,FALSE
VD,2020-05-08,11,5464,5371,FALSE
VD,2020-05-09,7,5471,5378,FALSE
VD,2020-05-10,1,5472,5379,FALSE
VD,2020-05-11,7,5479,5386,FALSE
VD,2020-05-12,10,5489,5396,FALSE
VD,2020-05-13,9,5498,5405,FALSE
VD,2020-05-14,5,5503,5410,FALSE
VD,2020-05-15,4,5507,5414,FALSE
VD,2020-05-16,0,5507,5414,FALSE
VD,2020-05-17,2,5509,5416,FALSE
VD,2020-05-18,5,5514,5421,FALSE
VD,2020-05-19,4,5518,5425,FALSE
VD,2020-05-20,4,5522,5429,FALSE
VD,2020-05-21,0,5522,5429,FALSE
VD,2020-05-22,4,5526,5433,FALSE
VD,2020-05-23,6,5532,5439,FALSE
VD,2020-05-24,2,5534,5441,FALSE
VD,2020-05-25,0,5534,5441,FALSE
VD,2020-05-26,3,5537,5444,FALSE
VD,2020-05-27,2,5539,5446,FALSE
VD,2020-05-28,3,5542,5448,FALSE
VD,2020-05-29,3,5545,5451,FALSE
VD,2020-05-30,1,5546,5452,FALSE
VD,2020-05-31,1,5547,5453,FALSE
VD,2020-06-01,0,5547,5453,FALSE
VD,2020-06-02,4,5551,5457,FALSE
VD,2020-06-03,2,5553,5459,FALSE
VD,2020-06-04,3,5556,5462,FALSE
VD,2020-06-05,2,5558,5464,FALSE
VD,2020-06-06,2,5560,5466,FALSE
VD,2020-06-07,1,5561,5467,FALSE
VD,2020-06-08,1,5562,5468,FALSE
VD,2020-06-09,3,5565,5471,FALSE
VD,2020-06-10,1,5566,5472,FALSE
VD,2020-06-11,4,5570,5476,FALSE
VD,2020-06-12,8,5578,5483,FALSE
VD,2020-06-13,0,5578,5483,FALSE
VD,2020-06-14,1,5579,5484,FALSE
VD,2020-06-15,3,5582,5487,FALSE
VD,2020-06-16,8,5590,5495,FALSE
VD,2020-06-17,5,5595,5500,FALSE
VD,2020-06-18,2,5597,5502,FALSE
VD,2020-06-19,6,5603,5508,FALSE
VD,2020-06-20,1,5604,5509,FALSE
VD,2020-06-21,2,5606,5511,FALSE
VD,2020-06-22,11,5617,5522,FALSE
VD,2020-06-23,7,5624,5528,FALSE
VD,2020-06-24,9,5633,5534,FALSE
VD,2020-06-25,3,5636,NA,NA
VD,2020-06-26,2,5638,NA,NA
VS,2020-01-24,0,0,NA,NA
VS,2020-01-25,0,0,NA,NA
VS,2020-01-26,0,0,NA,NA
VS,2020-01-27,0,0,NA,NA
VS,2020-01-28,0,0,NA,NA
VS,2020-01-29,0,0,NA,NA
VS,2020-01-30,0,0,NA,NA
VS,2020-01-31,0,0,NA,NA
VS,2020-02-01,0,0,NA,NA
VS,2020-02-02,0,0,NA,NA
VS,2020-02-03,0,0,NA,NA
VS,2020-02-04,0,0,NA,NA
VS,2020-02-05,0,0,NA,NA
VS,2020-02-06,0,0,NA,NA
VS,2020-02-07,0,0,NA,NA
VS,2020-02-08,0,0,NA,NA
VS,2020-02-09,0,0,NA,NA
VS,2020-02-10,0,0,NA,NA
VS,2020-02-11,0,0,NA,NA
VS,2020-02-12,0,0,NA,NA
VS,2020-02-13,0,0,NA,NA
VS,2020-02-14,0,0,NA,NA
VS,2020-02-15,0,0,NA,NA
VS,2020-02-16,0,0,NA,NA
VS,2020-02-17,0,0,NA,NA
VS,2020-02-18,0,0,NA,NA
VS,2020-02-19,0,0,NA,NA
VS,2020-02-20,0,0,NA,NA
VS,2020-02-21,0,0,NA,NA
VS,2020-02-22,0,0,NA,NA
VS,2020-02-23,0,0,NA,NA
VS,2020-02-24,0,0,NA,NA
VS,2020-02-25,0,0,NA,NA
VS,2020-02-26,0,0,NA,NA
VS,2020-02-27,0,0,NA,NA
VS,2020-02-28,1,1,1,TRUE
VS,2020-02-29,0,1,1,TRUE
VS,2020-03-01,1,2,2,TRUE
VS,2020-03-02,2,4,3,FALSE
VS,2020-03-03,0,4,3,FALSE
VS,2020-03-04,1,5,4,FALSE
VS,2020-03-05,1,6,5,FALSE
VS,2020-03-06,0,6,6,TRUE
VS,2020-03-07,1,7,7,TRUE
VS,2020-03-08,6,13,12,FALSE
VS,2020-03-09,4,17,17,TRUE
VS,2020-03-10,5,22,22,TRUE
VS,2020-03-11,7,29,30,FALSE
VS,2020-03-12,25,54,53,FALSE
VS,2020-03-13,16,70,76,FALSE
VS,2020-03-14,21,91,98,FALSE
VS,2020-03-15,10,101,115,FALSE
VS,2020-03-16,59,160,172,FALSE
VS,2020-03-17,52,212,225,FALSE
VS,2020-03-18,81,293,312,FALSE
VS,2020-03-19,38,331,349,FALSE
VS,2020-03-20,95,426,436,FALSE
VS,2020-03-21,51,477,498,FALSE
VS,2020-03-22,37,514,535,FALSE
VS,2020-03-23,96,610,628,FALSE
VS,2020-03-24,99,709,728,FALSE
VS,2020-03-25,69,778,793,FALSE
VS,2020-03-26,76,854,874,FALSE
VS,2020-03-27,92,946,968,FALSE
VS,2020-03-28,44,990,1017,FALSE
VS,2020-03-29,34,1024,1055,FALSE
VS,2020-03-30,85,1109,1144,FALSE
VS,2020-03-31,68,1177,1211,FALSE
VS,2020-04-01,69,1246,1282,FALSE
VS,2020-04-02,47,1293,1334,FALSE
VS,2020-04-03,50,1343,1385,FALSE
VS,2020-04-04,33,1376,1418,FALSE
VS,2020-04-05,15,1391,1433,FALSE
VS,2020-04-06,68,1459,1499,FALSE
VS,2020-04-07,38,1497,1538,FALSE
VS,2020-04-08,37,1534,1573,FALSE
VS,2020-04-09,27,1561,1602,FALSE
VS,2020-04-10,31,1592,1631,FALSE
VS,2020-04-11,24,1616,1657,FALSE
VS,2020-04-12,13,1629,1670,FALSE
VS,2020-04-13,14,1643,1684,FALSE
VS,2020-04-14,28,1671,1711,FALSE
VS,2020-04-15,13,1684,1727,FALSE
VS,2020-04-16,17,1701,1744,FALSE
VS,2020-04-17,17,1718,1764,FALSE
VS,2020-04-18,9,1727,1773,FALSE
VS,2020-04-19,9,1736,1780,FALSE
VS,2020-04-20,19,1755,1797,FALSE
VS,2020-04-21,8,1763,1804,FALSE
VS,2020-04-22,7,1770,1810,FALSE
VS,2020-04-23,15,1785,1826,FALSE
VS,2020-04-24,9,1794,1835,FALSE
VS,2020-04-25,5,1799,1840,FALSE
VS,2020-04-26,2,1801,1842,FALSE
VS,2020-04-27,18,1819,1857,FALSE
VS,2020-04-28,10,1829,1868,FALSE
VS,2020-04-29,7,1836,1880,FALSE
VS,2020-04-30,6,1842,1887,FALSE
VS,2020-05-01,4,1846,1892,FALSE
VS,2020-05-02,2,1848,1895,FALSE
VS,2020-05-03,2,1850,1897,FALSE
VS,2020-05-04,8,1858,1905,FALSE
VS,2020-05-05,2,1860,1907,FALSE
VS,2020-05-06,4,1864,1910,FALSE
VS,2020-05-07,1,1865,1912,FALSE
VS,2020-05-08,4,1869,1915,FALSE
VS,2020-05-09,1,1870,1916,FALSE
VS,2020-05-10,1,1871,1917,FALSE
VS,2020-05-11,4,1875,1921,FALSE
VS,2020-05-12,0,1875,1921,FALSE
VS,2020-05-13,1,1876,1922,FALSE
VS,2020-05-14,2,1878,1924,FALSE
VS,2020-05-15,9,1887,1933,FALSE
VS,2020-05-16,3,1890,1936,FALSE
VS,2020-05-17,0,1890,1936,FALSE
VS,2020-05-18,2,1892,1937,FALSE
VS,2020-05-19,1,1893,1938,FALSE
VS,2020-05-20,0,1893,1938,FALSE
VS,2020-05-21,1,1894,1939,FALSE
VS,2020-05-22,0,1894,1939,FALSE
VS,2020-05-23,0,1894,1939,FALSE
VS,2020-05-24,1,1895,1940,FALSE
VS,2020-05-25,2,1897,1942,FALSE
VS,2020-05-26,3,1900,1945,FALSE
VS,2020-05-27,2,1902,1946,FALSE
VS,2020-05-28,0,1902,1947,FALSE
VS,2020-05-29,0,1902,1947,FALSE
VS,2020-05-30,0,1902,1947,FALSE
VS,2020-05-31,2,1904,1949,FALSE
VS,2020-06-01,1,1905,1950,FALSE
VS,2020-06-02,1,1906,1951,FALSE
VS,2020-06-03,0,1906,1951,FALSE
VS,2020-06-04,2,1908,1953,FALSE
VS,2020-06-05,2,1910,1956,FALSE
VS,2020-06-06,1,1911,1956,FALSE
VS,2020-06-07,2,1913,1959,FALSE
VS,2020-06-08,5,1918,1964,FALSE
VS,2020-06-09,1,1919,1965,FALSE
VS,2020-06-10,4,1923,1969,FALSE
VS,2020-06-11,4,1927,1973,FALSE
VS,2020-06-12,4,1931,1977,FALSE
VS,2020-06-13,0,1931,1977,FALSE
VS,2020-06-14,0,1931,1977,FALSE
VS,2020-06-15,5,1936,1981,FALSE
VS,2020-06-16,4,1940,1985,FALSE
VS,2020-06-17,1,1941,1987,FALSE
VS,2020-06-18,1,1942,1988,FALSE
VS,2020-06-19,8,1950,1996,FALSE
VS,2020-06-20,4,1954,2000,FALSE
VS,2020-06-21,2,1956,2001,FALSE
VS,2020-06-22,4,1960,2006,FALSE
VS,2020-06-23,6,1966,2012,FALSE
VS,2020-06-24,10,1976,2022,FALSE
VS,2020-06-25,7,1983,2029,FALSE
VS,2020-06-26,5,1988,2029,FALSE
ZG,2020-01-24,0,0,NA,NA
ZG,2020-01-25,0,0,NA,NA
ZG,2020-01-26,0,0,NA,NA
ZG,2020-01-27,0,0,NA,NA
ZG,2020-01-28,0,0,NA,NA
ZG,2020-01-29,0,0,NA,NA
ZG,2020-01-30,0,0,NA,NA
ZG,2020-01-31,0,0,NA,NA
ZG,2020-02-01,0,0,NA,NA
ZG,2020-02-02,0,0,NA,NA
ZG,2020-02-03,0,0,NA,NA
ZG,2020-02-04,0,0,NA,NA
ZG,2020-02-05,0,0,NA,NA
ZG,2020-02-06,0,0,NA,NA
ZG,2020-02-07,0,0,NA,NA
ZG,2020-02-08,0,0,NA,NA
ZG,2020-02-09,0,0,NA,NA
ZG,2020-02-10,0,0,NA,NA
ZG,2020-02-11,0,0,NA,NA
ZG,2020-02-12,0,0,NA,NA
ZG,2020-02-13,0,0,NA,NA
ZG,2020-02-14,0,0,NA,NA
ZG,2020-02-15,0,0,NA,NA
ZG,2020-02-16,0,0,NA,NA
ZG,2020-02-17,0,0,NA,NA
ZG,2020-02-18,0,0,NA,NA
ZG,2020-02-19,0,0,NA,NA
ZG,2020-02-20,0,0,NA,NA
ZG,2020-02-21,0,0,NA,NA
ZG,2020-02-22,0,0,NA,NA
ZG,2020-02-23,0,0,NA,NA
ZG,2020-02-24,0,0,NA,NA
ZG,2020-02-25,0,0,NA,NA
ZG,2020-02-26,0,0,NA,NA
ZG,2020-02-27,0,0,NA,NA
ZG,2020-02-28,0,0,NA,NA
ZG,2020-02-29,0,0,0,TRUE
ZG,2020-03-01,1,1,0,FALSE
ZG,2020-03-02,2,3,0,FALSE
ZG,2020-03-03,3,6,1,FALSE
ZG,2020-03-04,1,7,1,FALSE
ZG,2020-03-05,0,7,2,FALSE
ZG,2020-03-06,0,7,3,FALSE
ZG,2020-03-07,0,7,3,FALSE
ZG,2020-03-08,0,7,3,FALSE
ZG,2020-03-09,0,7,10,FALSE
ZG,2020-03-10,0,7,10,FALSE
ZG,2020-03-11,1,8,11,FALSE
ZG,2020-03-12,4,12,11,FALSE
ZG,2020-03-13,1,13,11,FALSE
ZG,2020-03-14,4,17,13,FALSE
ZG,2020-03-15,0,17,13,FALSE
ZG,2020-03-16,4,21,20,FALSE
ZG,2020-03-17,10,31,29,FALSE
ZG,2020-03-18,4,35,33,FALSE
ZG,2020-03-19,2,37,37,TRUE
ZG,2020-03-20,8,45,48,FALSE
ZG,2020-03-21,5,50,53,FALSE
ZG,2020-03-22,0,50,53,FALSE
ZG,2020-03-23,4,54,53,FALSE
ZG,2020-03-24,7,61,72,FALSE
ZG,2020-03-25,7,68,80,FALSE
ZG,2020-03-26,5,73,87,FALSE
ZG,2020-03-27,7,80,94,FALSE
ZG,2020-03-28,5,85,101,FALSE
ZG,2020-03-29,2,87,101,FALSE
ZG,2020-03-30,7,94,112,FALSE
ZG,2020-03-31,3,97,114,FALSE
ZG,2020-04-01,12,109,125,FALSE
ZG,2020-04-02,6,115,131,FALSE
ZG,2020-04-03,7,122,138,FALSE
ZG,2020-04-04,4,126,146,FALSE
ZG,2020-04-05,2,128,146,FALSE
ZG,2020-04-06,4,132,152,FALSE
ZG,2020-04-07,2,134,157,FALSE
ZG,2020-04-08,3,137,162,FALSE
ZG,2020-04-09,2,139,165,FALSE
ZG,2020-04-10,0,139,168,FALSE
ZG,2020-04-11,0,139,168,FALSE
ZG,2020-04-12,2,141,168,FALSE
ZG,2020-04-13,1,142,170,FALSE
ZG,2020-04-14,0,142,171,FALSE
ZG,2020-04-15,1,143,171,FALSE
ZG,2020-04-16,2,145,171,FALSE
ZG,2020-04-17,0,145,172,FALSE
ZG,2020-04-18,1,146,174,FALSE
ZG,2020-04-19,0,146,175,FALSE
ZG,2020-04-20,0,146,175,FALSE
ZG,2020-04-21,1,147,176,FALSE
ZG,2020-04-22,3,150,176,FALSE
ZG,2020-04-23,1,151,178,FALSE
ZG,2020-04-24,3,154,180,FALSE
ZG,2020-04-25,1,155,181,FALSE
ZG,2020-04-26,0,155,181,FALSE
ZG,2020-04-27,1,156,185,FALSE
ZG,2020-04-28,2,158,185,FALSE
ZG,2020-04-29,2,160,185,FALSE
ZG,2020-04-30,0,160,189,FALSE
ZG,2020-05-01,1,161,189,FALSE
ZG,2020-05-02,1,162,189,FALSE
ZG,2020-05-03,0,162,189,FALSE
ZG,2020-05-04,0,162,190,FALSE
ZG,2020-05-05,2,164,191,FALSE
ZG,2020-05-06,0,164,191,FALSE
ZG,2020-05-07,0,164,192,FALSE
ZG,2020-05-08,0,164,192,FALSE
ZG,2020-05-09,0,164,193,FALSE
